Video ID,Comment ID,comments,Likes
OPf0YbXqDm0,UgyBWq_gELkocqHe58d4AaABAg,  It's  crazy  how  many  people  come  back  to  this  everyday  This  song  is  legendary    This  Song  Is  Never  Getting  Old  ,7
OPf0YbXqDm0,Ugx07w1GKC5WJ1WWJtx4AaABAg,I  love  how  his  voice  is  so  fricking  deep    but  his  personality  is  a  whole  different  level    from  sounding  mean  and  rude    to  actually  being  sweet  and  nice  THANX  FOR  116  now  pls  make  it  120          ,10
OPf0YbXqDm0,Ugxg909d8iyBkVw_UaN4AaABAg,I  love  how  his  voice  is  so  fricking  deep    but  his  personality  is  a  whole  different  level    from  sounding  mean  and  rude    to  actually  being  sweet  and  nice  THANX  FOR  121  now  pls  make  it  130          ,35
OPf0YbXqDm0,UgxVrEDr3yYLT02IaVF4AaABAg,Bruno  seems  to  be  living  the  best  day  of  his  life  every  single  day  of  his  life,148
OPf0YbXqDm0,Ugy3YVjDkPhW7hi7akt4AaABAg,I  love  this,0
OPf0YbXqDm0,UgzYQFLxBIpTRO6dBop4AaABAg,Still  a  banger  of  a  song  till  this  day,0
OPf0YbXqDm0,Ugz_M-Cek9NBzhEfxLN4AaABAg,I  don't  know  why    but  this  song  is  extremely  addictive      ,32
OPf0YbXqDm0,UgzROSJRiL3GzDaLaWh4AaABAg,Damn  its  been  about  4  years  since  i  last  listened  to  this  and  i  still  know  every  damn  lyric,4
OPf0YbXqDm0,Ugzzwq4r6wXpLG6uh9x4AaABAg,Bruno  Mars  isn't  the  next  Michael  Jackson    he  is  the  First  Bruno  Mars  ,4013
OPf0YbXqDm0,UgykFWD0WyWNFCkADdl4AaABAg,  It's  crazy  how  many  people  come  back  to  this  everyday  This  song  is  legendary      This  Song  Is  Never  Getting  Old    ,18
OPf0YbXqDm0,UgwFDz1kxf2UwK6UFcx4AaABAg,I  am  Japanese    The  other  day  my  son  danced  this  song  at  a  learning  presentation    It's  a  very  good  song  and  it's  my  favorite    Thank  you  for  meeting  this  song  ,72
