Channel,Video Title,Video Description,Video ID,Comment,Comment ID,Replies,Likes,clean_comments,language
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,It's actually now cold November's rain.Under my blanket and listening to this.Never want to forget about this song.,UgzdqrAWAoGvTr1IRat4AaABAg,1,1,It's actually now cold November's rain.Under my blanket and listening to this.Never want to forget about this song.,en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,"It is raining now. Also this is the month of November..  When The rain started,  I first remember this song. Ever green song.

# November Rain",UgyV6fN7nQR3jboyR114AaABAg,0,2,"It is raining now. Also this is the month of November..  When The rain started,  I first remember this song. Ever green song.

# November Rain",en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,Damn this song is the GOAT of songs,UgzT3er03cFQzrd0nFR4AaABAg,0,0,Damn this song is the GOAT of songs,en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,"listening to this in November, while its raining ..LOL",Ugz2XrsM0BKdUzdq6lZ4AaABAg,0,4,"listening to this in November, while its raining ..LOL",en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,"All I can think of in this song is playing ball on a rainy night on my birthday (November 17th) when I was very young. on average 15 years ago, today my birthday doesn't mean much! where is my joy?",UgxKPtWxX_iz8T05vJN4AaABAg,0,0,"All I can think of in this song is playing ball on a rainy night on my birthday (November 17th) when I was very young. on average 15 years ago, today my birthday doesn't mean much! where is my joy?",en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,Perfect song for this day in Virginia,UgyYGFQBbkri5zo29Ap4AaABAg,0,0,Perfect song for this day in Virginia,en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,NEVER EVER LET GUNS AND ROSES DIE*** I GREW UP LISTENING TO THIS...BRINGS ME BACK TO MY FIRST LOVE ACTUALLY,Ugx5dU1CfHZ1M9mRKwN4AaABAg,0,0,NEVER EVER LET GUNS AND ROSES DIE*** I GREW UP LISTENING TO THIS...BRINGS ME BACK TO MY FIRST LOVE ACTUALLY,en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,In my opinion this is on the same level as Stairway to Heaven.,UgywINGCSpezPyAh4dZ4AaABAg,0,1,In my opinion this is on the same level as Stairway to Heaven.,en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,"16 November, Tuesday, 9:26pm at home....and here i am to listen to this song again....",Ugyw9mG-E04XdmseXUx4AaABAg,0,1,"16 November, Tuesday, 9:26pm at home....and here i am to listen to this song again....",en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,I see a slice of this clip when slash solo guitar.. Damn suddenly i miss this masterpiece badly.. So i go to youtube search this video and watch it..,Ugw8MkgESH-EIBfmg3F4AaABAg,0,0,I see a slice of this clip when slash solo guitar.. Damn suddenly i miss this masterpiece badly.. So i go to youtube search this video and watch it..,en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,This band could not be further from reality,Ugy-VtA_Gea3mbmSST94AaABAg,0,0,This band could not be further from reality,en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,I love this,Ugxgfwl3QEDPJDRgVnl4AaABAg,0,1,I love this,en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,I remember when Jim D sand this in Erie many years ago. It changed my life.,UgxYdPOP7vuKuPD9C1l4AaABAg,0,0,I remember when Jim D sand this in Erie many years ago. It changed my life.,en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,i luv this song !!!,Ugyhca5H4EVgt7HAXfR4AaABAg,0,0,i luv this song !!!,en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,THE BEST OUT OF ALL,Ugw7TbEtbN7mh_UVi494AaABAg,0,0,THE BEST OUT OF ALL,en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,superbe sloow hard c est genial,UgxQ12k1U-kQWwl33Bt4AaABAg,0,0,superbe sloow hard c est genial,en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,"It’s November 13, 2021. And in my area now it’s raining ☔️ 
One cup hot coffee ☕️ and this song ❣️ couldn’t ask for more!",UgzOulDhdklHPyuU9T54AaABAg,0,0,"It’s November 13, 2021. And in my area now it’s raining ️ 
One cup hot coffee ️ and this song  couldn’t ask for more!",en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,"Seen G&R at Boston Garden March 17, 1997. Was a greatest St Patricks day for me. 
Love my Wife and miss her forever!",UgzYGpRepn39oFV51qB4AaABAg,0,0,"Seen G&R at Boston Garden March 17, 1997. Was a greatest St Patricks day for me. 
Love my Wife and miss her forever!",en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,Nov of 94 I was serving in the Marine Corps stationed in NC . Remember going to the local USO and all the Marines would play this on an old juke box. Such good memories!!!,UgxmVLnf0df7gy41wBN4AaABAg,0,0,Nov of 94 I was serving in the Marine Corps stationed in NC . Remember going to the local USO and all the Marines would play this on an old juke box. Such good memories!!!,en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,"11/11/80... My month, my date, my year... This is my song.. November baby...",UgyQF18CgogDYUyFdsh4AaABAg,0,1,"11/11/80... My month, my date, my year... This is my song.. November baby...",en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,"6:58   Despite plenty of open space all around to avoid it, somehow the best way to avoid the rain was tackling the wedding cake",Ugz_Yrpi6qKUUQ7x7BF4AaABAg,0,1,"6:58   Despite plenty of open space all around to avoid it, somehow the best way to avoid the rain was tackling the wedding cake",en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,This song is the true definition of perfection,UghIdR-HZmiVPHgCoAEC,58,4804,This song is the true definition of perfection,en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,This isn’t just a song - it’s a historical masterpiece.,UgyXMZdOgJpA7Z4ihu14AaABAg,32,820,This isn’t just a song - it’s a historical masterpiece.,en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,"This is not a song, this is a masterpiece.",UgxK4qjIxq71XPMCao94AaABAg,16,1027,"This is not a song, this is a masterpiece.",en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,"*NOVEMBER RAIN*

*When* I look into your *eyes*
I can see a love *restrained*
But darlin' when I hold *you*
Don't you know I feel the *same*

Nothin' lasts *forever*
And we both know hearts can *change*
And it's hard to hold a *candle*
In the cold *November rain*

We've been through this such a long long *time*
Just tryin' to kill the *pain, oo yeah*
But love is always coming and love is always *going*
And no one's really sure who's lettin' go *today*
*Walking away*

If we could take the *time*
To lay it on the *line*
I could rest my *head*
Just knowin' that you were *mine*
All *mine*
So if you want to love *me*
Then darlin' don't *refrain*
Or I'll just end up *walkin'*
In the cold *November rain*

Do you need some time on your *own*
Do you need some *time* all *alone*
Everybody needs some *time*
On their *own*
Don't you know you need some *time* all *alone*

I know it's hard to keep an open *heart*
When even friends seem out to harm *you*
But if you could heal a broken *heart*
Wouldn't time be out to charm *you*

Sometimes I need some *time*
On my *own*
Sometimes I need some *time* all *alone*
Everybody needs some *time*
On their *own*
Don't you know you need some *time* all *alone*

And when your fears *subside*
And shadows still *remain,* oh *yeah*
I know that you can love *me*
When there's no one left to *blame*
So never mind the *darkness*
We still can find a *way*
'Cause nothin' lasts *forever*
Even cold *November rain*

_Don't ya think that you need somebody_
_Don't ya think that you need someone_
_Everybody needs somebody_
*You're not the only one*
*You're not the only one*

_Don't ya think that you need somebody_
_Don't ya think that you need someone_
_Everybody needs somebody_
*You're not the only one*
*You're not the only one*

_Don't ya think that you need somebody_
_Don't ya think that you need someone_
_Everybody needs somebody_
*You're not the only one*
*You're not the only one*
_Don't ya think that you need somebody_
_Don't ya think that you need someone_
_Everybody needs somebody_

*0:01** ●━━━━━━━━━━━ **9:16*
  ⇆ㅤㅤㅤ◁ㅤㅤ❚❚ㅤㅤ▷ㅤ ↻

*Replays, only cost a Like.*",UgzlQvPJdbF8Z2JnIwF4AaABAg,19,1761,"*NOVEMBER RAIN*

*When* I look into your *eyes*
I can see a love *restrained*
But darlin' when I hold *you*
Don't you know I feel the *same*

Nothin' lasts *forever*
And we both know hearts can *change*
And it's hard to hold a *candle*
In the cold *November rain*

We've been through this such a long long *time*
Just tryin' to kill the *pain, oo yeah*
But love is always coming and love is always *going*
And no one's really sure who's lettin' go *today*
*Walking away*

If we could take the *time*
To lay it on the *line*
I could rest my *head*
Just knowin' that you were *mine*
All *mine*
So if you want to love *me*
Then darlin' don't *refrain*
Or I'll just end up *walkin'*
In the cold *November rain*

Do you need some time on your *own*
Do you need some *time* all *alone*
Everybody needs some *time*
On their *own*
Don't you know you need some *time* all *alone*

I know it's hard to keep an open *heart*
When even friends seem out to harm *you*
But if you could heal a broken *heart*
Wouldn't time be out to charm *you*

Sometimes I need some *time*
On my *own*
Sometimes I need some *time* all *alone*
Everybody needs some *time*
On their *own*
Don't you know you need some *time* all *alone*

And when your fears *subside*
And shadows still *remain,* oh *yeah*
I know that you can love *me*
When there's no one left to *blame*
So never mind the *darkness*
We still can find a *way*
'Cause nothin' lasts *forever*
Even cold *November rain*

_Don't ya think that you need somebody_
_Don't ya think that you need someone_
_Everybody needs somebody_
*You're not the only one*
*You're not the only one*

_Don't ya think that you need somebody_
_Don't ya think that you need someone_
_Everybody needs somebody_
*You're not the only one*
*You're not the only one*

_Don't ya think that you need somebody_
_Don't ya think that you need someone_
_Everybody needs somebody_
*You're not the only one*
*You're not the only one*
_Don't ya think that you need somebody_
_Don't ya think that you need someone_
_Everybody needs somebody_

*0:01** ●━━━━━━━━━━━ **9:16*
  ⇆ㅤㅤㅤ◁ㅤㅤ❚❚ㅤㅤ▷ㅤ ↻

*Replays, only cost a Like.*",en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,"This is not a 10 minute rock song... 







It is a 10 minute masterpiece",Ugwkz-j3jzygkx-GUrh4AaABAg,9,512,"This is not a 10 minute rock song... 







It is a 10 minute masterpiece",en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,"This song. This fucking song brought me out of the worst depression of my life. I had a suicide note written and I knew how and when I would do it. When I was too lethargic to get out of bed, this song pulled me back to the real world. Thanks, Axl",UgzZi5iTqNDJv0dTPDx4AaABAg,49,902,"This song. This fucking song brought me out of the worst depression of my life. I had a suicide note written and I knew how and when I would do it. When I was too lethargic to get out of bed, this song pulled me back to the real world. Thanks, Axl",en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,"This is not just a classic song ,this is a work of art. If Led Zeppelin have Stairway to Heaven, Queen have Bohemian Rhapsody, then GnR have November Rain 😍😍😍",UgwW7BbvrYiVSd4Aql94AaABAg,17,200,"This is not just a classic song ,this is a work of art. If Led Zeppelin have Stairway to Heaven, Queen have Bohemian Rhapsody, then GnR have November Rain ",en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,November Rain is the Bohemian Rhapsody of Guns N' Roses ♥,Ugw2P_hMMCtMFxFmS0x4AaABAg,107,1870,November Rain is the Bohemian Rhapsody of Guns N' Roses ,en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,"One of the best songs ever written, so much power and emotion. So much love and mixed feelings, nostalgia, sorrow, pain, happiness. Songs like these gives me hope and faith to keep going, keep on fighting and keep looking forward. Wish I could hear this song played live, must be an exhilarating experience to sing it with a crowd of people.",UgwNSgG4aX93MGoaeVt4AaABAg,12,494,"One of the best songs ever written, so much power and emotion. So much love and mixed feelings, nostalgia, sorrow, pain, happiness. Songs like these gives me hope and faith to keep going, keep on fighting and keep looking forward. Wish I could hear this song played live, must be an exhilarating experience to sing it with a crowd of people.",en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,"Lyrics: November rain- Guns N’Roses

When I look into your eyes
I can see a love restrained
But darlin' when I hold you
Don't you know I feel the same
Nothin' lasts forever
And we both know hearts can change
And it's hard to hold a candle
In the cold November rain
We've been through this such a long long time
Just tryin' to kill the pain, oo yeah
But love is always coming and love is always going
And no one's really sure who's lettin' go today
Walking away
If we could take the time
To lay it on the line
I could rest my head
Just knowin' that you were mine
All mine
So if you want to love me
Then darlin' don't refrain
Or I'll just end up walkin'
In the cold November rain
Do you need some time on your own
Do you need some time all alone
Everybody needs some time
On their own
Don't you…",UgzRNHgUBj8HBGAL0RV4AaABAg,2,106,"Lyrics: November rain- Guns N’Roses

When I look into your eyes
I can see a love restrained
But darlin' when I hold you
Don't you know I feel the same
Nothin' lasts forever
And we both know hearts can change
And it's hard to hold a candle
In the cold November rain
We've been through this such a long long time
Just tryin' to kill the pain, oo yeah
But love is always coming and love is always going
And no one's really sure who's lettin' go today
Walking away
If we could take the time
To lay it on the line
I could rest my head
Just knowin' that you were mine
All mine
So if you want to love me
Then darlin' don't refrain
Or I'll just end up walkin'
In the cold November rain
Do you need some time on your own
Do you need some time all alone
Everybody needs some time
On their own
Don't you…",en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,"This song is epic; the lyrics are beautiful, the video, the guitar solos, the intrumetal, everything... a masterpiece 👏👏👏👏👏",Ugyp6KnR2Srto7oeu094AaABAg,3,101,"This song is epic; the lyrics are beautiful, the video, the guitar solos, the intrumetal, everything... a masterpiece ",en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,"so many years have passed since the moment when I heard this song as a teenager .. 2 decades later I listen to this song again and understand that modern singers and music have simply degenerated.  see what a high level of performance, vocals, orchestral support.  old-school singers are capable of that.  Bravo!",UgxNfW5ZmEf9NcF8PB94AaABAg,2,105,"so many years have passed since the moment when I heard this song as a teenager .. 2 decades later I listen to this song again and understand that modern singers and music have simply degenerated.  see what a high level of performance, vocals, orchestral support.  old-school singers are capable of that.  Bravo!",en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,"Another November to rekindle our love, renew our vows and keep our spirits high coz we all need someone sometimes",UgzP7yeKJJTMFVaka3x4AaABAg,0,0,"Another November to rekindle our love, renew our vows and keep our spirits high coz we all need someone sometimes",en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,I love the rock metal,Ugzue25RiiDUzr-Gw3N4AaABAg,0,0,I love the rock metal,en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,Every day after school I would turn on MTV just watch Guns & Roses at least until my dad got home,UgzaxJLPlo1jVBN1jBN4AaABAg,0,0,Every day after school I would turn on MTV just watch Guns & Roses at least until my dad got home,en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,I listen to this while raining,UgwqLJ5VMDOtfRpcV7x4AaABAg,0,1,I listen to this while raining,en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,"November 2021, I played the song solo in the rain",Ugwh0hJnNyK9hbkEgfR4AaABAg,0,0,"November 2021, I played the song solo in the rain",en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,It's November and am spending my time alone under the rain,Ugxyoq0-_WubDcBKjMl4AaABAg,0,1,It's November and am spending my time alone under the rain,en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,lets play this November anthem again and again...,UgybFjSvHc3U9ZCm7pF4AaABAg,0,1,lets play this November anthem again and again...,en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,"Still listening in 2021 November 
Its rainy day.....🎶🎧❤️",Ugxa1QJKTtNypvwBBMd4AaABAg,0,0,"Still listening in 2021 November 
Its rainy day.....",en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,It's November 2021 and still raining now..Let's see how many people are here to listening this legendary song 😍,UgxgYHL-u3xewCCBo1h4AaABAg,0,1,It's November 2021 and still raining now..Let's see how many people are here to listening this legendary song ,en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,I used to be a fan but after hearing this song I'm a whole air conditioner.,UgxkSJiBwk8m3jNCyWt4AaABAg,0,0,I used to be a fan but after hearing this song I'm a whole air conditioner.,en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,Its raining ❤️,Ugx6DBFEjVLvnVieIRd4AaABAg,0,0,Its raining ,en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,It's raining outside and I am listening to the song in the month of November.,UgxPLneVoqRxCfF12CB4AaABAg,0,0,It's raining outside and I am listening to the song in the month of November.,en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,Our precious November 💓,Ugy3CMCR1Lms0GYONH94AaABAg,0,0,Our precious November ,en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,Today it’s raining here in Bangladesh. So i'm listening to this masterpiece ❤️❤️,UgzWiCBbnXmlSxzGHix4AaABAg,0,0,Today it’s raining here in Bangladesh. So i'm listening to this masterpiece ,en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,"Pain last forever...at least for me
November Rain 💔",UgxRmvMfXk0yKF6-W6p4AaABAg,0,0,"Pain last forever...at least for me
November Rain ",en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,"I'm 28 and listened too this song since I was a kid, my daddy blared all classic rock ever since I was little and I thank him for that, it's the best music around! Whose still listening in 2021 in this screwed up world?",UgyoyEf6bfbeP5QcN0p4AaABAg,0,0,"I'm 28 and listened too this song since I was a kid, my daddy blared all classic rock ever since I was little and I thank him for that, it's the best music around! Whose still listening in 2021 in this screwed up world?",en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,"Its November. 
And still raining in our country😌",UgyYzF7tdJlK_GfJWwd4AaABAg,0,0,"Its November. 
And still raining in our country",en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,It's  November 2021 and there is raining outside and I'm listings this masterpiece ❤️❤️❤️,UgwId9143u_eFfvrvTx4AaABAg,1,0,It's  November 2021 and there is raining outside and I'm listings this masterpiece ,en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,"It’s November 2021 & it rained in my city, it usually doesn’t. I am listening while it rains",Ugyap7ru8wvRByuga0h4AaABAg,0,0,"It’s November 2021 & it rained in my city, it usually doesn’t. I am listening while it rains",en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,My dad was murdered November 14th 2004 by my mother and it was raining during his funeral service outside. Really hits me.,UgzQNp-O5DxiBNNbNrp4AaABAg,0,0,My dad was murdered November 14th 2004 by my mother and it was raining during his funeral service outside. Really hits me.,en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,"1,7 billion, this is Fucking Guns N’ Roses 👏🏽",Ugwwh7U-IhsyxG0FrsJ4AaABAg,0,2,"1,7 billion, this is Fucking Guns N’ Roses ",en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,it's a damn shame they don't make songs like these anymore,UgyinxPZXEC_FT1755B4AaABAg,16,294,it's a damn shame they don't make songs like these anymore,en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,Whose are enjoying this masterpiece more and more  in this November?(2021),Ugx1vD8SaUZYHy6L5uN4AaABAg,0,0,Whose are enjoying this masterpiece more and more  in this November?(2021),en
