Channel,Video Title,Video Description,Video ID,Comment,Comment ID,Replies,Likes
7clouds,Tom Odell - Another Love (Lyrics),Follow the official 7clouds playlist on Spotify : https://lnkfi.re/7cloudsSpotify​​ Tom Odell - Another Love (Lyrics) ⏬ Download / Stream: ...,Jkj36B1YuDU,"Words: They always win, but ı know ı gonna lose... I love this sentence very much. This song is a masterpiece...",Ugyq7GPVNGQh5QGV9cN4AaABAg,0,67
7clouds,Tom Odell - Another Love (Lyrics),Follow the official 7clouds playlist on Spotify : https://lnkfi.re/7cloudsSpotify​​ Tom Odell - Another Love (Lyrics) ⏬ Download / Stream: ...,Jkj36B1YuDU,"I don't know if I'm heartless or not but this song delights me , gives me a reason , a purpose on what I'm doing in this world , This is some kind of an inspiration  That wakens my inner emotions up ❤️",Ugzb29rtHT7CuTXPyQJ4AaABAg,0,26
7clouds,Tom Odell - Another Love (Lyrics),Follow the official 7clouds playlist on Spotify : https://lnkfi.re/7cloudsSpotify​​ Tom Odell - Another Love (Lyrics) ⏬ Download / Stream: ...,Jkj36B1YuDU,It hurts so much to realize that you’re no ones favourite person,UgyrZmiMee_HjpIMVrt4AaABAg,243,17618
7clouds,Tom Odell - Another Love (Lyrics),Follow the official 7clouds playlist on Spotify : https://lnkfi.re/7cloudsSpotify​​ Tom Odell - Another Love (Lyrics) ⏬ Download / Stream: ...,Jkj36B1YuDU,"When you'r happy u enjoy the melody 
And when you'r sad u understand the lyrics.",Ugx612roRIMVuBjCDkl4AaABAg,1,18
7clouds,Tom Odell - Another Love (Lyrics),Follow the official 7clouds playlist on Spotify : https://lnkfi.re/7cloudsSpotify​​ Tom Odell - Another Love (Lyrics) ⏬ Download / Stream: ...,Jkj36B1YuDU,Best song ever!Every time i hear it make me cry.,UgwkCyFrtIN9VRsoijF4AaABAg,0,3
7clouds,Tom Odell - Another Love (Lyrics),Follow the official 7clouds playlist on Spotify : https://lnkfi.re/7cloudsSpotify​​ Tom Odell - Another Love (Lyrics) ⏬ Download / Stream: ...,Jkj36B1YuDU,"""It's 19th November, let's see how many legends listening to this masterpiece.""",UgwVmZFYbEGGVpQLuUN4AaABAg,1,7
7clouds,Tom Odell - Another Love (Lyrics),Follow the official 7clouds playlist on Spotify : https://lnkfi.re/7cloudsSpotify​​ Tom Odell - Another Love (Lyrics) ⏬ Download / Stream: ...,Jkj36B1YuDU,I got rejected 2 months ago and can’t stop listening to this song 🙂,Ugziueib00yl-iTWBnx4AaABAg,0,4
7clouds,Tom Odell - Another Love (Lyrics),Follow the official 7clouds playlist on Spotify : https://lnkfi.re/7cloudsSpotify​​ Tom Odell - Another Love (Lyrics) ⏬ Download / Stream: ...,Jkj36B1YuDU,pov: its 2021 and it's still the best song,UgzwfzzAv7H4wYzIKVN4AaABAg,486,29693
7clouds,Tom Odell - Another Love (Lyrics),Follow the official 7clouds playlist on Spotify : https://lnkfi.re/7cloudsSpotify​​ Tom Odell - Another Love (Lyrics) ⏬ Download / Stream: ...,Jkj36B1YuDU,Keske Tom türkiyedeyken onun konserine gidip bu sarkiyi bagira bagira söyleseydik....,UgxO5KUyMiaCzTK4_Dp4AaABAg,0,5
7clouds,Tom Odell - Another Love (Lyrics),Follow the official 7clouds playlist on Spotify : https://lnkfi.re/7cloudsSpotify​​ Tom Odell - Another Love (Lyrics) ⏬ Download / Stream: ...,Jkj36B1YuDU,This song breaks my heart every time I listen to it,UgwTQaxf7ZLyzTmyMHJ4AaABAg,0,53
7clouds,Tom Odell - Another Love (Lyrics),Follow the official 7clouds playlist on Spotify : https://lnkfi.re/7cloudsSpotify​​ Tom Odell - Another Love (Lyrics) ⏬ Download / Stream: ...,Jkj36B1YuDU,"This is a life lecon I learnt when falling in love ..

At the time I was so innocent I didn't knew how grim this world could be ...
A person doesn't mature with age .. it mature with pain ..",UgzyQlufE_z4EqYleJ14AaABAg,0,4
